commit,author,date,title,faultID,file
3269f35,Daniel G. Taylor,2013-08-21 14:09:14,Merge pull request #1677 from danielgtaylor/vpc-secgroup,1677
ff15e1f,Bob Van Zant,2013-07-30 14:49:26,Copy deviceIndex into the device_index property,1631,boto/ec2/networkinterface.py
a6b8639,James Saryerwinnie,2013-08-01 12:26:58,Merge branch 'jtriley-update-cacerts' into develop,1578
4dfadc8,Justin Riley,2013-07-01 21:46:17,update cacerts from mozilla.org,1578
15c650e,Daniel Lindsley,2013-07-24 14:51:18,Merge branch 'release-2.9.9',1417
4a397bd,Sukrit Khera,2013-04-01 12:05:45,Fix for Issue#1417,1417,boto/ec2/elb/__init__.py
a1fa98c,Ahmed,2013-07-19 01:40:18,normpath in window,1606,boto/auth.py
3c56d13,Daniel Lindsley,2013-07-18 12:28:04,Merge branch 'release-2.9.8',562
d284e7e,Burt Holzman,2013-07-15 00:03:06,"Fix no_proxy support, add https support, add tests",1600,boto/connection.py
d284e7e,Burt Holzman,2013-07-15 00:03:06,"Fix no_proxy support, add https support, add tests",1600,tests/unit/test_connection.py
0e1db0d,Burt Holzman,2013-07-15 00:03:06,Add support for no_proxy to HTTP connections,1600,boto/connection.py
c780e6e,Mark Nunnikhoven,2012-10-11 22:07:15,Updated ELB conenction functions related to listeners to handle InstanceProtcol specifications without breaking current syntax. Ties to boto/boto pull request #562,562,boto/ec2/elb/__init__.py
25be2b7,Daniel Lindsley,2013-06-18 14:46:38,Merge branch 'release-2.9.6',1465
2e5d667,Daniel Lindsley,2013-06-07 21:18:25,Merge pull request #1543 from onyxfish/develop,1465
22b3b7e,Christopher Groskopf,2013-06-07 13:59:55,Add new CloudSearch regions. Closes #1465.,1465,boto/cloudsearch/__init__.py
c5dffcf,John Le,2013-05-30 02:12:29,Update connection.py: get_path when suppress_consec_slashes is False,1387,boto/connection.py
7a108e0,Pascal Hakim,2013-03-04 19:55:19,Deal with empty facets queries on cloudsearch (re #1366),1366,boto/cloudsearch/search.py
7a108e0,Pascal Hakim,2013-03-04 19:55:19,Deal with empty facets queries on cloudsearch (re #1366),1366,tests/unit/cloudsearch/test_search.py
084dd57,Daniel Lindsley,2013-05-29 18:41:37,Added a testcase to try to demonstrate #443.,443,tests/integration/storage_uri/__init__.py
084dd57,Daniel Lindsley,2013-05-29 18:41:37,Added a testcase to try to demonstrate #443.,443,tests/integration/storage_uri/test_storage_uri.py
c677ca3,James Saryerwinnie,2013-05-20 11:09:56,Merge branch 'glacier-partsize-fix' into develop,1478
9e04171,James Saryerwinnie,2013-05-20 11:06:17,Adjust part size as needed in create_archive_from_file,1478,boto/glacier/vault.py
9e04171,James Saryerwinnie,2013-05-20 11:06:17,Adjust part size as needed in create_archive_from_file,1478,tests/unit/glacier/test_vault.py
89f4947,James Saryerwinnie,2013-04-18 04:14:08,Merge branch 'release-2.9.0',1146
88cabab,James Saryerwinnie,2013-04-15 10:47:06,Merge branch 'iam-metadata-num-calls' into develop,1439
777d737,dialt0ne,2013-04-10 12:18:05,added docs for param_group in rds modify,1432,boto/rds/__init__.py
777d737,dialt0ne,2013-04-10 12:18:05,added docs for param_group in rds modify,1432,boto/rds/dbinstance.py
1d9d293,James Saryerwinnie,2013-04-12 16:09:58,Fix #1146: return response from custom url opener,1146,boto/utils.py
1d9d293,James Saryerwinnie,2013-04-12 16:09:58,Fix #1146: return response from custom url opener,1146,tests/unit/utils/test_utils.py
dbeffdc,James Saryerwinnie,2013-04-11 16:03:39,Merge branch 'metadata-num-retries' into develop,1436
3a28ab6,Thomas Grainger,2013-04-08 19:25:38,travis is secure by default now,1427
f24a166,James Saryerwinnie,2013-04-05 18:15:53,Merge branch 'glacier-exceptions' into develop,1422
ab5c88d,James Saryerwinnie,2013-04-05 18:15:04,Merge branch 'glacier-kwargs' into develop,1420
645f159,James Saryerwinnie,2013-04-04 13:49:13,Merge branch 'duduklein-vpc-support' into develop,1404
906db3e,James Saryerwinnie,2013-03-27 13:17:06,Merge branch 'toastdriven-instance-metadata-urls' into develop,1406
70b97de,Daniel Lindsley,2013-03-22 15:34:18,Abstracted some of #1383 & added tests.,1383,boto/utils.py
70b97de,Daniel Lindsley,2013-03-22 15:34:18,Abstracted some of #1383 & added tests.,1383,tests/unit/utils/__init__.py
70b97de,Daniel Lindsley,2013-03-22 15:34:18,Abstracted some of #1383 & added tests.,1383,tests/unit/utils/test_utils.py
2fdd7a5,Royce Remer,2013-03-12 18:41:43,mod utils.py:get_instance_metadata allowing access to dynamic data,1382,boto/utils.py
f72937a,Martin Matusiak,2013-03-20 11:14:43,typo in dynamodb tutorial,1402
792e4fd,Pascal Hakim,2013-03-14 07:59:34,Add missing function parameter (re: #1357),1357,boto/ec2/autoscale/__init__.py
5406f4b,James Saryerwinnie,2013-03-13 19:41:07,Merge pull request #1376 from pasc/1100_boto_config_docs,1100
ea525db,Pascal Hakim,2013-03-08 22:17:57,Add documentation for known configuration options for boto (re #1100),1100
1ad6e6b,James Saryerwinnie,2013-03-07 11:29:46,Merge branch 'pasc-1322_disable_external_xml_entities' into develop,1342
1b36755,James Saryerwinnie,2013-03-06 17:40:52,Merge branch 'nathan11g-redirect-headers' into develop,1369
308259a,Pascal Hakim,2013-02-26 07:23:02,"Added support for block device mappings in autoscaling groups (re #753, #1343)",753,boto/ec2/autoscale/__init__.py
308259a,Pascal Hakim,2013-02-26 07:23:02,"Added support for block device mappings in autoscaling groups (re #753, #1343)",753,tests/unit/ec2/autoscale/test_group.py
88af0d6,Pascal Hakim,2013-02-26 00:21:03,Added unit tests for remote entity loading in xml errors (re #1342),1342,tests/unit/test_exception.py
ba8417f,Sean Myers,2013-01-27 12:29:28,_sign_string private_key_file can now be file-like,1349,boto/cloudfront/distribution.py
ba8417f,Sean Myers,2013-01-27 12:29:28,_sign_string private_key_file can now be file-like,1349,tests/unit/cloudfront/test_signed_urls.py
36224a3,James Saryerwinnie,2013-02-21 19:12:48,Merge branch 'ksacry-patch-1' into develop,1323
84b6ea4,James Saryerwinnie,2013-02-21 19:11:56,Add unittest for #1323,1323,tests/unit/glacier/test_concurrent.py
9a98f31,James Saryerwinnie,2013-02-21 18:55:55,Merge branch 'ohe-develop' into develop,1339
39b6a91,James Saryerwinnie,2013-02-21 18:54:58,Add unittest for  #1339,1339,tests/integration/s3/test_connection.py
0ce7f02,Mitch Garnaat,2013-02-21 18:40:57,Add a string monitoring_state attribute to hold the actual value returned from EC2.  The monitored attribute remains a boolean.  Fixes #1337.,1337,boto/ec2/instance.py
ca9ff3e,James Saryerwinnie,2013-02-21 18:16:31,Merge branch 'pasc-1328_alternate_keyvalue_error' into develop,1338
d762e05,James Saryerwinnie,2013-02-21 13:57:37,Merge branch 'ohe-json_imports' into develop,1238
538ff58,Olivier Hervieu,2013-02-19 22:49:00,[refs #1238] - replaces default json imports by boto.compat ones,1238,boto/beanstalk/exception.py
538ff58,Olivier Hervieu,2013-02-19 22:49:00,[refs #1238] - replaces default json imports by boto.compat ones,1238,boto/beanstalk/layer1.py
538ff58,Olivier Hervieu,2013-02-19 22:49:00,[refs #1238] - replaces default json imports by boto.compat ones,1238,boto/cloudsearch/search.py
538ff58,Olivier Hervieu,2013-02-19 22:49:00,[refs #1238] - replaces default json imports by boto.compat ones,1238,boto/core/credentials.py
538ff58,Olivier Hervieu,2013-02-19 22:49:00,[refs #1238] - replaces default json imports by boto.compat ones,1238,boto/datapipeline/layer1.py
538ff58,Olivier Hervieu,2013-02-19 22:49:00,[refs #1238] - replaces default json imports by boto.compat ones,1238,boto/elasticache/layer1.py
0579a25,Olivier Hervieu,2013-02-19 22:16:01,[refs boto/boto#1302] - adds a return value to set_contents_from_filename,1302,boto/s3/key.py
0aa2c08,Pascal Hakim,2013-02-19 19:52:15,raise ValueError when trying to delete a key with no name (#1328),1328,boto/s3/bucket.py
8a37ba0,Mitch Garnaat,2013-02-17 09:35:03,Fixing non-functioning code committed in 4f272ec.  Fixes #1306.,1306
3c8dd74,Mitch Garnaat,2013-02-17 09:32:17,Fixing non-functioning code committed in 4f272ec.  Fixes #1306.,1306,boto/swf/__init__.py
1164af9,pingwin,2013-02-17 17:30:04,Fix for broken regions() introduced in #1306 and PEP8 adjustment.,1306,boto/swf/__init__.py
ccff5e1,James Saryerwinnie,2013-02-15 11:05:05,Merge branch 'mikewirth-develop' into develop,1316
8bc38ae,James Saryerwinnie,2013-02-15 11:04:22,Add unit test for #1316,1316,tests/unit/s3/test_website.py
08e06b0,ksacry,2013-02-14 22:10:52,fix file descriptor leak,1323,boto/glacier/concurrent.py
dacb551,Pascal Hakim,2013-01-31 19:45:43,Don't force returned lists to be lists of dictionaries,1287,boto/cloudsearch/layer1.py
7d1c814,Chris Moyer,2013-01-28 13:45:22,Merge pull request #1277 from dkavanagh/setdesiredcapacity,1276
432a509,dkavanagh,2013-01-28 16:37:48,added method to wrong connection class,1277,boto/ec2/autoscale/__init__.py
432a509,dkavanagh,2013-01-28 16:37:48,added method to wrong connection class,1277,boto/ec2/cloudwatch/__init__.py
1c577f4,Chris Moyer,2013-01-28 13:37:14,Merge pull request #1276 from dkavanagh/setdesiredcapacity,1276
67fee3e,James Saryerwinnie,2013-01-23 18:37:30,Merge branch 'pasc-sqs_tut_connect_to_region' into develop,1244
4f67e4f,James Saryerwinnie,2013-01-23 18:28:22,Merge branch 'pasc-cloudsearch_document_service_inline_docs' into develop,1258
3017c8e,James Saryerwinnie,2013-01-23 18:18:34,Merge branch 'pasc-commit_mismatch_error_typo_fix' into develop,1259
20191c5,James Saryerwinnie,2013-01-23 11:42:43,Merge branch 'gaige-develop' into develop,1264
468c753,James Saryerwinnie,2013-01-23 11:29:52,Use Vault.DefaultPartSize is possible,1264,boto/glacier/utils.py
468c753,James Saryerwinnie,2013-01-23 11:29:52,Use Vault.DefaultPartSize is possible,1264,boto/glacier/vault.py
468c753,James Saryerwinnie,2013-01-23 11:29:52,Use Vault.DefaultPartSize is possible,1264,tests/unit/glacier/test_utils.py
468c753,James Saryerwinnie,2013-01-23 11:29:52,Use Vault.DefaultPartSize is possible,1264,tests/unit/glacier/test_vault.py
9d46c24,Mike Schwartz,2013-01-17 09:58:22,Merge pull request #1249 from jterrace/fix-clone-replace-key-test,1245
64c680e,Jeff Terrace,2013-01-17 09:32:50,Fix regression in close_replace_key test created by #1245.,1245,tests/integration/gs/test_storage_uri.py
5b5d688,James Saryerwinnie,2013-01-10 11:02:57,Merge branch 'dynamodb-propogate' into develop,1226
5913c82,Mitch Garnaat,2013-01-10 10:32:56,Small fix in case someone puts a non-string value in the headers dict.  Fixes #1229.,1229,boto/utils.py
7ff11e4,James Saryerwinnie,2013-01-08 18:17:12,Raise specific error when throughput is exceeded,1194,boto/dynamodb/exceptions.py
7ff11e4,James Saryerwinnie,2013-01-08 18:17:12,Raise specific error when throughput is exceeded,1194,boto/dynamodb/layer1.py
d4b073e,Mitch Garnaat,2013-01-08 10:53:16,Adding a LICENSE file.  Fixes #1199.,1199
af1cb08,James Saryerwinnie,2013-01-08 10:52:03,Merge branch 'no-m2crypto' into develop,1214
e0d267c,James Saryerwinnie,2013-01-08 10:48:28,Merge branch 'seandst-develop' into develop,1214
71780dd,James Saryerwinnie,2013-01-07 15:48:29,Add docs for SpotInstanceRequest,1210,boto/ec2/spotinstancerequest.py
1126a00,James Saryerwinnie,2013-01-07 15:18:38,Update create bucket docstring,1196,boto/s3/connection.py
52f6720,James Saryerwinnie,2013-01-07 12:15:22,Merge branch 'glacier-tree-hash' into develop,1083
30c64ab,James Saryerwinnie,2013-01-04 12:22:34,Add validate_checksum arg to get_output,1000,boto/glacier/job.py
30c64ab,James Saryerwinnie,2013-01-04 12:22:34,Add validate_checksum arg to get_output,1000,boto/glacier/utils.py
30c64ab,James Saryerwinnie,2013-01-04 12:22:34,Add validate_checksum arg to get_output,1000,tests/unit/glacier/test_job.py
104dacb,James Saryerwinnie,2013-01-03 14:19:49,Merge branch 'glacier-sender' into develop,1189
b0f909c,James Saryerwinnie,2013-01-03 14:07:16,Use a custom sender for glacier archive upload,1189,boto/glacier/layer1.py
b0f909c,James Saryerwinnie,2013-01-03 14:07:16,Use a custom sender for glacier archive upload,1189,boto/glacier/utils.py
b0f909c,James Saryerwinnie,2013-01-03 14:07:16,Use a custom sender for glacier archive upload,1189,tests/unit/glacier/test_layer1.py
5222d9e,James Saryerwinnie,2013-01-02 18:07:32,Add arn property to Queue class,1211,boto/sqs/queue.py
5222d9e,James Saryerwinnie,2013-01-02 18:07:32,Add arn property to Queue class,1211,tests/unit/sqs/test_queue.py
cc0b28c,James Saryerwinnie,2013-01-02 17:32:14,"Fix typo in bin/glacier, fixes #1109",1109
ea6d304,James Saryerwinnie,2013-01-02 16:13:21,Merge branch 'oozie-glacier_nosecure' into develop,1207
215bba0,oozie,2012-12-30 05:47:17,Respecting the 'is_secure' constructor argument #1207,1207,boto/glacier/layer1.py
4501d72,Justin Riley,2012-12-28 14:41:19,fix docstring in create_security_group,1205,boto/ec2/connection.py
6f9ff24,James Saryerwinnie,2012-12-13 17:00:46,Add an integration test for large integers,1176,tests/integration/dynamodb/test_layer2.py
fd5b542,James Saryerwinnie,2012-12-13 16:31:49,Add unittest for #1182,1182,tests/unit/s3/test_key.py
5bd39a5,Jim Browne,2012-12-12 00:35:41,Copyright fix-up for merged changes.  #478,478,tests/integration/route53/test_zone.py
cf94ebe,Jim Browne,2012-12-12 00:27:53,Copyright fix-up for merged changes.  #478,478,boto/route53/connection.py
cf94ebe,Jim Browne,2012-12-12 00:27:53,Copyright fix-up for merged changes.  #478,478,boto/route53/zone.py
3e1fee0,Jim Browne,2012-12-12 00:26:18,Return Status objects when appropriate.  #478,478,boto/route53/zone.py
ae48e32,Jim Browne,2012-12-12 00:18:25,Change layout of slick53 integration #478,478,boto/route53/connection.py
ae48e32,Jim Browne,2012-12-12 00:18:25,Change layout of slick53 integration #478,478,boto/route53/status.py
ae48e32,Jim Browne,2012-12-12 00:18:25,Change layout of slick53 integration #478,478,boto/route53/zone.py
ae48e32,Jim Browne,2012-12-12 00:18:25,Change layout of slick53 integration #478,478,tests/integration/route53/test_layer2.py
ae48e32,Jim Browne,2012-12-12 00:18:25,Change layout of slick53 integration #478,478,tests/integration/route53/test_zone.py
8d10ca0,Mitch Garnaat,2012-12-11 12:40:21,Fix docstrings for binary types.  Fixes #1178.,1178,boto/dynamodb/layer2.py
8d10ca0,Mitch Garnaat,2012-12-11 12:40:21,Fix docstrings for binary types.  Fixes #1178.,1178,boto/dynamodb/table.py
9b13a7b,JerryKwan,2012-12-10 17:15:54,fix the typos in bin/glacier,1172
edca094,JerryKwan,2012-12-10 17:15:54,fix the typos in bin/glacier,1172
64166d5,James Saryerwinnie,2012-12-06 16:08:29,"Merge branch 'glacier-utils' into develop, fixes #1117",1117
f3bcdb4,Mitch Garnaat,2012-12-05 04:36:18,Fixing the fix for #283.,283,boto/ec2/elb/__init__.py
f3bcdb4,Mitch Garnaat,2012-12-05 04:36:18,Fixing the fix for #283.,283,boto/ec2/elb/healthcheck.py
f3bcdb4,Mitch Garnaat,2012-12-05 04:36:18,Fixing the fix for #283.,283,boto/ec2/elb/instancestate.py
f3bcdb4,Mitch Garnaat,2012-12-05 04:36:18,Fixing the fix for #283.,283,boto/ec2/elb/listelement.py
f3bcdb4,Mitch Garnaat,2012-12-05 04:36:18,Fixing the fix for #283.,283,boto/ec2/elb/listener.py
7098dac,Mitch Garnaat,2012-12-04 17:10:13,Fix link in docstring for list method.  Fixes #1160.,1160,boto/s3/bucket.py
bd480ed,Mitch Garnaat,2012-12-03 13:27:54,An attempt at a fix for #1144 that doesn't break other services.,1144,boto/mturk/connection.py
70e9ec1,Mitch Garnaat,2012-12-03 06:01:58,"Ensure retry_url, which is used to access the metadata server, is ignoring any proxy settings.  Also some PEP8 cleanup.  Fixes #1146.",1146,boto/utils.py
37b1dd9,Mitch Garnaat,2012-12-02 18:49:22,Fix enable_availability_zones and disable_availability_zones to return updated list of zones.  Related to #283.,283,boto/ec2/elb/__init__.py
37b1dd9,Mitch Garnaat,2012-12-02 18:49:22,Fix enable_availability_zones and disable_availability_zones to return updated list of zones.  Related to #283.,283,boto/ec2/elb/listelement.py
716ad08,Mitch Garnaat,2012-12-02 17:27:50,Fix docstring for build_post_form_args.  Fixes #1153.,1153,boto/s3/connection.py
e9a059c,Mitch Garnaat,2012-12-02 16:14:01,Make the number of retries a class variable.  Fixes #1133.,1133,boto/dynamodb/layer1.py
7d549ef,Mitch Garnaat,2012-12-02 16:08:22,Adding new mturk CLI to setup.py.  Related to #1131.,1131,setup.py
0040637,Mitch Garnaat,2012-12-02 15:44:25,Fix docstring for get_all_reserved_instances.  Fixes #1118.,1118,boto/ec2/connection.py
9115158,Francisco Souza,2012-11-29 14:29:16,connection: use right host for tunneled https connections,1148,boto/connection.py
1def92e,Dennis McRitchie,2012-11-27 15:30:47,Added support for a number of MTurk features: 1) Added support for SendTestEventNotification operation as send_test_event_notification(). 2) Modified create_hit() to support layouts. 3) Added support for GetAssignment operation as get_assignment(). 4) Implemented the QualificationRequest class. 5) Now printing out body of response object when debug level is set to 2 in the connection.,1,boto/mturk/connection.py
1def92e,Dennis McRitchie,2012-11-27 15:30:47,Added support for a number of MTurk features: 1) Added support for SendTestEventNotification operation as send_test_event_notification(). 2) Modified create_hit() to support layouts. 3) Added support for GetAssignment operation as get_assignment(). 4) Implemented the QualificationRequest class. 5) Now printing out body of response object when debug level is set to 2 in the connection.,1,boto/mturk/layoutparam.py
9c99f27,James Saryerwinnie,2012-11-14 15:56:21,"Fix docs for Table.scan, fixes #1022",1022,boto/dynamodb/table.py
835245d,James Saryerwinnie,2012-11-14 15:23:08,Fix typo for s3 server side encryption header,1111,boto/s3/connection.py
ea7a342,Mitch Garnaat,2012-11-14 13:49:19,Passing headers through to the get_acl method.  Fixes #995.,995,boto/s3/key.py
311710a,James Saryerwinnie,2012-11-14 13:37:19,Switch perflog to log at debug level for dynamodb,991,boto/dynamodb/layer1.py
afb22cc,James Saryerwinnie,2012-11-08 14:15:00,Add part size check to concurrent uploads,1099,boto/glacier/concurrent.py
8eeb15a,Mitch Garnaat,2012-11-07 07:46:30,Fixing docstring for create_snapshot method.  Fixes #1101.,1101,boto/ec2/connection.py
d5e008d,James Saryerwinnie,2012-10-19 13:12:05,Support unicode for building single list params,1066,boto/connection.py
50586ff,James Saryerwinnie,2012-10-08 14:03:32,Add failing integration test for sigv4 failure,1037,tests/integration/cloudformation/test_connection.py
